Date,SQL/mySQL,"Business Planning, Consulting, Strategy, and Analysis","Corporate Finance, Mergers & Acquisitions",Customer Relationship Management,Data Analysis in Spreadsheets,"Data Science, Machine Learning, Artificial Intelligence","Digital Advertising, Publishing, Analysis",Excel,Financial Analysis and Business Valuation,French,German,"HTML5, CSS, PHP",International and Domestic Macro- and Micro- Economics,Javascript,Platfora BI,PowerPoint & Office,Programmatic Data Analysis,Public Speaking,Python,Sales,"Small & Mid-sized Business Analysis, Valuation, and Brokerage",Spanish,Tableau,Teamwork,Visual Basic for Applications
2013-04-01,0.0,2.7257849012884416,2.8634932514707394,0.0,3.1725037229424746,0.0,0.0,3.1725037229424746,1.6050454611520117,1.0,4.99946445251611,0.0,3.3945343563956794,0.0,0.0,3.0030990481231563,0.0,2.773661859131972,0.0,0.3411423000961796,1.0,3.4003284072249595,0.0,3.154805215271868,0.0
2013-04-02,0.0,2.7296824689081762,2.864937540145716,0.0,3.177122249404631,0.0,0.0,3.177122249404631,1.6076014794368974,0.9995439859583324,4.999457813572825,0.0,3.393502673676178,0.0,0.0,3.0031679924345123,0.0,2.7742231453203834,0.0,0.34741688230512346,1.0,3.3996715927750416,0.0,3.1577223225412387,0.0
2013-04-03,0.0,2.7335850581664656,2.8663833316396996,0.0,3.1816875026405027,0.0,0.0,3.1816875026405027,1.6101926591744535,0.9990881676739789,4.999451119988335,0.0,3.3924738469189633,0.0,0.0,3.003237688417457,0.0,2.7747849194397154,0.0,0.3537160979137232,1.0,3.399014778325123,0.0,3.160653692922139,0.0
2013-04-04,0.0,2.737491837461345,2.86783061708275,0.0,3.186200015253163,0.0,0.0,3.186200015253163,1.612819151582742,0.9986325451640098,4.99944437153871,0.0,3.3914478688057277,0.0,0.0,3.0033081358502574,0.0,2.7753471812133053,0.0,0.3600389698848144,1.0,3.3983579638752053,0.0,3.163598933621151,0.0
2013-04-05,0.0,2.7414019751908514,2.869279387604925,0.0,3.1906603198456875,0.0,0.0,3.1906603198456875,1.615481107879825,0.9981771184454933,4.999437568000001,0.0,3.390424732018159,0.0,0.0,3.0033793345111865,0.0,2.775909930364491,0.0,0.36638452118123227,1.0,3.397701149425288,0.0,3.1665576518448577,0.0
2013-04-06,0.0,2.7453146397530217,2.8707296343362874,0.0,3.19506894902115,0.0,0.0,3.19506894902115,1.618178679283764,0.9977218875354997,4.999430709148271,0.0,3.3894044292379504,0.0,0.0,3.003451284178515,0.0,2.7764731666166087,0.0,0.3727517747658126,1.0,3.3970443349753685,0.0,3.1695294547998434,0.0
2013-04-07,0.0,2.7492289995458914,2.872181348406894,0.0,3.1994264353826285,0.0,0.0,3.1994264353826285,1.6209120170126212,0.9972668524510981,4.999423794759586,0.0,3.388386953146791,0.0,0.0,3.003523984630512,0.0,2.7770368896929982,0.0,0.37913975360139085,1.0,3.3963875205254515,0.0,3.172513949692692,0.0
2013-04-08,0.0,2.753144222967497,2.873634520946805,0.0,3.2037333115331963,0.0,0.0,3.2037333115331963,1.6236812722844582,0.9968120132093573,4.999416824610001,0.0,3.387372296426373,0.0,0.0,3.0035974356454505,0.0,2.7776010993169957,0.0,0.38554748065080247,1.0,3.395730706075533,0.0,3.1755107437299865,0.0
2013-04-09,0.0,2.7570594784158753,2.87508914308608,0.0,3.207990110075928,0.0,0.0,3.207990110075928,1.6264865963173367,0.9963573698273475,4.999409798475579,0.0,3.3863604517583843,0.0,0.0,3.0036716370015997,0.0,2.77816579521194,0.0,0.39197397887688273,0.9999999999999999,3.3950738916256156,0.0,3.178519444118309,0.0
2013-04-10,0.0,2.7609739342890607,2.8765452059547783,0.0,3.2121973636139005,0.0,0.0,3.2121973636139005,1.6293281403293187,0.9959029223221375,4.99940271613238,0.0,3.385351411824518,0.0,0.0,3.0037465884772305,0.0,2.778730977101167,0.0,0.3984182712424675,1.0,3.3944170771756985,0.0,3.181539658064243,0.0
2013-04-11,0.0,2.7648867589850914,2.8780027006829583,0.0,3.216355604750187,0.0,0.0,3.216355604750187,1.6322060555384654,0.9954486707107966,4.999395577356466,0.0,3.3843451693064655,0.0,0.0,3.003822289850616,0.0,2.7792966447080154,0.0,0.4048793807103921,1.0,3.393760262725781,0.0,3.1845709927743737,0.0
2013-04-12,0.0,2.7687971209020033,2.879461618400682,0.0,3.2204653660878626,0.0,0.0,3.2204653660878626,1.6351204931628396,0.9949946150103944,4.999388381923896,0.0,3.383341716885916,0.0,0.0,3.0038987409000235,0.0,2.7798627977558223,0.0,0.4113563302434921,1.0,3.3931034482758626,0.0,3.1876130554552837,0.0
2013-04-13,0.0,2.7727041884378325,2.8809219502380063,0.0,3.224527180230004,0.0,0.0,3.224527180230004,1.6380716044205024,0.994540755238,4.999381129610731,0.0,3.382341047244559,0.0,0.0,3.0039759414037253,0.0,2.780429435967925,0.0,0.41784814280460286,1.0,3.3924466338259442,0.0,3.190665453313555,0.0
2013-04-14,0.0,2.776607129990614,2.8823836873249924,0.0,3.228541579779685,0.0,0.0,3.228541579779685,1.6410595405295156,0.9940870914106833,4.999373820193031,0.0,3.381343153064087,0.0,0.0,3.0040538911399928,0.0,2.7809965590676624,0.0,0.42435384135656,1.0,3.3917898193760263,0.0,3.1937277935557717,0.0
2013-04-15,0.0,2.780505113958386,2.8838468207916987,0.0,3.232509097339981,0.0,0.0,3.232509097339981,1.6440844527079412,0.9936336235455131,4.999366453446857,0.0,3.3803480270261907,0.0,0.0,3.004132589887097,0.0,2.781564166778371,0.0,0.43087244886219905,1.0,3.3911330049261084,0.0,3.196799683388519,0.0
2013-04-16,0.0,2.784397308739184,2.885311341768185,0.0,3.236430265513967,0.0,0.0,3.236430265513967,1.6471464921738406,0.9931803516595588,4.999359029148273,0.0,3.3793556618125598,0.0,0.0,3.0042120374233074,0.0,2.7821322588233883,0.0,0.4374029882843555,0.9999999999999999,3.3904761904761904,0.0,3.1998807300183776,0.0
2013-04-17,0.0,2.788282882731044,2.886777241384511,0.0,3.2403056169047195,0.0,0.0,3.2403056169047195,1.6502458101452762,0.9927272757698898,4.999351547073334,0.0,3.378366050104886,0.0,0.0,3.0042922335268956,0.0,2.7827008349260525,0.0,0.4439444825858646,1.0,3.389819376026272,0.0,3.2029705406519318,0.0
2013-04-18,0.0,2.792161004332002,2.8882445107707353,0.0,3.244135684115312,0.0,0.0,3.244135684115312,1.6533825578403092,0.9922743958935759,4.999344006998105,0.0,3.3773791845848593,0.0,0.0,3.004373177976133,0.0,2.7832698948097008,0.0,0.45049595472956216,1.0,3.3891625615763545,0.0,3.206068722495766,0.0
2013-04-19,0.0,2.796030841940095,2.8897131410569186,0.0,3.24792099974882,0.0,0.0,3.24792099974882,1.6565568864770017,0.9918217120476855,4.999336408698644,0.0,3.376395057934169,0.0,0.0,3.0044548705492886,0.0,2.783839438197671,0.0,0.45705642767828353,1.0,3.3885057471264366,0.0,3.2091748827564617,0.0
2013-04-20,0.0,2.799891563953359,2.8911831233731196,0.0,3.2516620964083187,0.0,0.0,3.2516620964083187,1.6597689472734154,0.991369224249289,4.999328751951013,0.0,3.37541366283451,0.0,0.0,3.0045373110246345,0.0,2.7844094648133,0.0,0.46362492439486436,1.0,3.3878489326765187,0.0,3.2122886286406036,0.0
2013-04-21,0.0,2.80374233876983,2.892654448849397,0.0,3.255359506696883,0.0,0.0,3.255359506696883,1.6630188914476125,0.9909169325154545,4.999321036531273,0.0,3.37443499196757,0.0,0.0,3.004620499180442,0.0,2.7849799743799264,0.0,0.47020046784213987,1.0,3.3871921182266007,0.0,3.2154095673547745,0.0
2013-04-22,0.0,2.807582334787545,2.8941271086158125,0.0,3.2590137632175873,0.0,0.0,3.2590137632175873,1.666306870217654,0.9904648368632529,4.999313262215483,0.0,3.373459038015038,0.0,0.0,3.0047044347949807,0.0,2.785550966620887,0.0,0.47678208098294594,1.0,3.3865353037766837,0.0,3.218537306105558,0.0
2013-04-23,0.0,2.811410720404539,2.895601093802423,0.0,3.2626253985735083,0.0,0.0,3.2626253985735083,1.6696330348016022,0.9900129373097525,4.999305428779706,0.0,3.3724857936586083,0.0,0.0,3.004789117646522,0.0,2.78612244125952,0.0,0.48336878678011763,1.0,3.385878489326766,0.0,3.221671452099538,0.0
2013-04-24,0.0,2.8152266640188492,2.897076395539289,0.0,3.2661949453677193,0.0,0.0,3.2661949453677193,1.672997536417519,0.9895612338720227,4.999297536,0.0,3.37151525157997,0.0,0.0,3.0048745475133356,0.0,2.786694398019162,0.0,0.4899596081964908,1.0,3.3852216748768473,0.0,3.224811612543297,0.0
2013-04-25,0.0,2.8190293340285124,2.8985530049564705,0.0,3.269722936203297,0.0,0.0,3.269722936203297,1.6764005262834656,0.9891097265671333,4.999289583652428,0.0,3.3705474044608135,0.0,0.0,3.004960724173695,0.0,2.7872668366231523,0.0,0.4965535681949007,0.9999999999999999,3.3845648604269294,0.0,3.227957394643419,0.0
2013-04-26,0.0,2.8228178988315635,2.9000309131840267,0.0,3.2732099036833167,0.0,0.0,3.2732099036833167,1.6798421556175045,0.9886584154121533,4.99928157151305,0.0,3.3695822449828294,0.0,0.0,3.0050476474058687,0.0,2.7878397567948268,0.0,0.5031496897381831,1.0,3.383908045977012,0.0,3.2311084056064856,0.0
2013-04-27,0.0,2.8265915268260393,2.9015101113520165,0.0,3.2766563804108526,0.0,0.0,3.2766563804108526,1.683322575637697,0.9882073004241522,4.9992734993579235,0.0,3.3686197658277086,0.0,0.0,3.005135316988128,0.0,2.7884131582575233,0.0,0.5097469957891732,1.0,3.3832512315270926,0.0,3.2342642526390826,0.0
2013-04-28,0.0,2.8303493864099756,2.9029905905904996,0.0,3.280062898988979,0.0,0.0,3.280062898988979,1.686841937562105,0.9877563816201992,4.9992653669631135,0.0,3.367659959677142,0.0,0.0,3.005223732698744,0.0,2.7889870407345803,0.0,0.5163445093107067,1.0,3.382594417077175,0.0,3.237424542947793,0.0
2013-04-29,0.0,2.83409064598141,2.9044723420295355,0.0,3.283429992020773,0.0,0.0,3.283429992020773,1.6904003926087905,0.9873056590173636,4.99925717410468,0.0,3.366702819212821,0.0,0.0,3.0053128943159866,0.0,2.7895614039493353,0.0,0.522941253265619,1.0,3.381937602627258,0.0,3.240588883739198,0.0
2013-04-30,0.0,2.8378144739383777,2.905955356799184,0.0,3.286758192109308,0.0,0.0,3.286758192109308,1.693998091995815,0.986855132632715,4.999248920558682,0.0,3.365748337116436,0.0,0.0,3.0054028016181276,0.0,2.790136247625125,0.0,0.5295362506167457,1.0,3.3812807881773397,0.0,3.2437568822198832,0.0
2013-05-01,0.0,2.8415200386789152,2.9074396260295035,0.0,3.290048031857659,0.0,0.0,3.290048031857659,1.6976351869412403,0.9864048024833227,4.999240606101179,0.0,3.364796506069675,0.0,0.0,3.0054934543834384,0.0,2.7907115714852866,0.0,0.536128524326922,1.0,3.3806239737274226,0.0,3.246928145596431,0.0
2013-05-02,0.0,2.8452065086010583,2.908925140850555,0.0,3.293300043868902,0.0,0.0,3.293300043868902,1.7013118286631284,0.9859546685862557,4.999232230508238,0.0,3.3638473187542326,0.0,0.0,3.0055848523901876,0.0,2.7912873752531593,0.0,0.5427170973589839,1.0,3.3799671592775047,0.0,3.2501022810754256,0.0
2013-05-03,0.0,2.848873052102844,2.9104118923923967,0.0,3.2965147607461116,0.0,0.0,3.2965147607461116,1.7050281683795414,0.985504730958584,4.999223793555912,0.0,3.362900767851797,0.0,0.0,3.0056769954166485,0.0,2.79186365865208,0.0,0.5493009926757666,1.0,3.3793103448275867,0.0,3.2532788958634486,0.0
2013-05-04,0.0,2.8525188375823083,2.9118998717850886,0.0,3.299692715092364,0.0,0.0,3.299692715092364,1.7087843573085402,0.9850549896173763,4.999215295020266,0.0,3.3619568460440594,0.0,0.0,3.005769883241091,0.0,2.7924404214053866,0.0,0.5558792332401056,1.0,3.3786535303776684,0.0,3.2564575971670857,0.0
2013-05-05,0.0,2.8561430334374873,2.9133890701586895,0.0,3.302834439510733,0.0,0.0,3.302834439510733,1.7125805466681872,0.9846054445797023,4.999206734677359,0.0,3.361015546012712,0.0,0.0,3.0058635156417837,0.0,2.793017663236416,0.0,0.5624508420148364,0.9999999999999999,3.3779967159277504,0.0,3.2596379921929186,0.0
2013-05-06,0.0,2.859744808066418,2.9148794786432606,0.0,3.3059404666042944,0.0,0.0,3.3059404666042944,1.716416887676544,0.9841560958626314,4.99919811230325,0.0,3.360076860439443,0.0,0.0,3.0059578923970007,0.0,2.7935953838685053,0.0,0.5690148419627946,1.0,3.377339901477832,0.0,3.2628196881475313,0.0
2013-05-07,0.0,2.863323329867135,2.9163710883688587,0.0,3.309011328976123,0.0,0.0,3.309011328976123,1.7202935315516725,0.9837069434832325,4.999189427674005,0.0,3.3591407820059445,0.0,0.0,3.006053013285012,0.0,2.794173583024994,0.0,0.5755702560468156,1.0,3.376683087027914,0.0,3.266002292237506,0.0
2013-05-08,0.0,2.8668777672376757,2.9178638904655454,0.0,3.3120475592292946,0.0,0.0,3.3120475592292946,1.7242106295116342,0.9832579874585758,4.99918068056568,0.0,3.358207303393908,0.0,0.0,3.0061488780840864,0.0,2.7947522604292168,0.0,0.582116107229735,1.0,3.3760262725779966,0.0,3.2691854116694277,0.0
2013-05-09,0.0,2.8704072885760774,2.919357876063379,0.0,3.315049689966883,0.0,0.0,3.315049689966883,1.7281683327744914,0.9828092278057298,4.9991718707543376,0.0,3.3572764172850227,0.0,0.0,3.0062454865724972,0.0,2.7953314158045144,0.0,0.588651418474388,1.0,3.3753694581280786,0.0,3.2723686536498797,0.0
2013-05-10,0.0,2.8739110622803743,2.92085303629242,0.0,3.318018253791964,0.0,0.0,3.318018253791964,1.7321667925583055,0.982360664541764,4.999162998016037,0.0,3.3563481163609787,0.0,0.0,3.0063428385285147,0.0,2.7959110488742227,0.0,0.5951752127436105,0.9999999999999999,3.3747126436781607,0.0,3.2755516253854444,0.0
2013-05-11,0.0,2.8773882567486035,2.9223493622827266,0.0,3.3209537833076124,0.0,0.0,3.3209537833076124,1.7362061600811387,0.9819122976837481,4.99915406212684,0.0,3.355422393303468,0.0,0.0,3.006440933730407,0.0,2.7964911593616795,0.0,0.6016865130002378,0.9999999999999999,3.374055829228243,0.0,3.2787339340827053,0.0
2013-05-12,0.0,2.880838040378802,2.9238468451643596,0.0,3.323856811116903,0.0,0.0,3.323856811116903,1.740286586561052,0.981464127248751,4.999145062862809,0.0,3.3544992407941816,0.0,0.0,3.006539771956449,0.0,2.797071746990222,0.0,0.6081843422071055,1.0,3.373399014778326,0.0,3.2819151869482455,0.0
2013-05-13,0.0,2.884259581569005,2.9253454760673767,0.0,3.326727869822912,0.0,0.0,3.326727869822912,1.7444082232161078,0.9810161532538426,4.999136,0.0,3.3535786515148094,0.0,0.0,3.0066393529849087,0.0,2.797652811483189,0.0,0.6146677233270488,0.9999999999999999,3.3727422003284073,0.0,3.28509499118865,0.0
2013-05-14,0.0,2.887652048717249,2.9268452461218386,0.0,3.329567492028714,0.0,0.0,3.329567492028714,1.748571221264368,0.980568375716092,4.999126873314476,0.0,3.352660618147043,0.0,0.0,3.006739676594058,0.0,2.7982343525639166,0.0,0.6211356793229037,1.0,3.37208538587849,0.0,3.2882729540105,0.0
2013-05-15,0.0,2.8910146102215704,2.928346146457805,0.0,3.3323762103373844,0.0,0.0,3.3323762103373844,1.752775731923894,0.9801207946525683,4.999117682582302,0.0,3.3517451333725714,0.0,0.0,3.006840742562168,0.0,2.7988163699557433,0.0,0.6275872331575052,1.0,3.3714285714285714,0.0,3.29144868262038,0.0
2013-05-16,0.0,2.8943464344800054,2.929848168205335,0.0,3.335154557351998,0.0,0.0,3.335154557351998,1.757021906412748,0.9796734100803411,4.99910842757953,0.0,3.350832189873086,0.0,0.0,3.006942550667507,0.0,2.7993988633820064,0.0,0.6340214077936892,0.9999999999999999,3.3707717569786535,0.0,3.2946217842248733,0.0
2013-05-17,0.0,2.897646689890591,2.9313513024944875,0.0,3.3379030656756297,0.0,0.0,3.3379030656756297,1.761309895948991,0.9792262220164795,4.999099108082227,0.0,3.3499217803302783,0.0,0.0,3.0070451006883503,0.0,2.7999818325660444,0.0,0.6404372261942909,1.0,3.370114942528735,0.0,3.297791866030564,0.0
2013-05-18,0.0,2.9009145448513616,2.932855540455322,0.0,3.340622267911354,0.0,0.0,3.340622267911354,1.7656398517506853,0.9787792304780534,4.999089723866453,0.0,3.3490138974258388,0.0,0.0,3.0071483924029647,0.0,2.8005652772311933,0.0,0.646833711322146,1.0,3.369458128078817,0.0,3.3009585352440336,0.0
2013-05-19,0.0,2.9041491677603553,2.934360873217898,0.0,3.3433126966622475,0.0,0.0,3.3433126966622475,1.7700119250358932,0.9783324354821319,4.999080274708266,0.0,3.348108533841457,0.0,0.0,3.0072524255896225,0.0,2.8011491971007905,0.0,0.6532098861400897,1.0,3.368801313628899,0.0,3.3041213990718665,0.0
2013-05-20,0.0,2.9073497270156077,2.9358672919122757,0.0,3.345974884531384,0.0,0.0,3.345974884531384,1.774426267022676,0.9778858370457838,4.999070760383731,0.0,3.3472056822588243,0.0,0.0,3.007357200026595,0.0,2.801733591898176,0.0,0.659564773610958,1.0,3.368144499178982,0.0,3.3072800647206475,0.0
2013-05-21,0.0,2.9105153910151547,2.9373747876685146,0.0,3.3486093641218395,0.0,0.0,3.3486093641218395,1.7788830289290951,0.9774394351860791,4.999061180668902,0.0,3.346305335359633,0.0,0.0,3.0074627154921534,0.0,2.8023184613466854,0.0,0.6658973966975861,1.0,3.3674876847290642,0.0,3.310434139396957,0.0
2013-05-22,0.0,2.9136453281570334,2.9388833516166732,0.0,3.351216668036688,0.0,0.0,3.351216668036688,1.7833823619732128,0.9769932299200871,4.999051535339845,0.0,3.3454074858255702,0.0,0.0,3.0075689717645666,0.0,2.802903805169657,0.0,0.6722067783628094,0.9999999999999999,3.3668308702791476,0.0,3.31358323030738,0.0
2013-05-23,0.0,2.916738706839279,2.9403929748868114,0.0,3.353797328879007,0.0,0.0,3.353797328879007,1.7879244173730906,0.9765472212648765,4.999041824172621,0.0,3.3445121263383304,0.0,0.0,3.007675968622106,0.0,2.8034896230904267,0.0,0.6784919415694635,1.0,3.366174055829229,0.0,3.316726944658501,0.0
2013-05-24,0.0,2.919794695459929,2.9419036486089887,0.0,3.3563518792518683,0.0,0.0,3.3563518792518683,1.7925093463467907,0.9761014092375175,4.999032046943286,0.0,3.343619249579601,0.0,0.0,3.0077837058430426,0.0,2.804075914832335,0.0,0.684751909280384,1.0,3.3655172413793104,0.0,3.319864889656901,0.0
2013-05-25,0.0,2.922812462417019,2.9434153639132647,0.0,3.358880851758349,0.0,0.0,3.358880851758349,1.7971373001123745,0.9756557938550788,4.999022203427906,0.0,3.3427288482310757,0.0,0.0,3.0078921832056484,0.0,2.8046626801187178,0.0,0.6909857044584062,1.0,3.3648604269293925,0.0,3.3229966725091646,0.0
2013-05-26,0.0,2.925791176108585,2.944928111929698,0.0,3.361384779001524,0.0,0.0,3.361384779001524,1.8018084298879042,0.9752103751346304,4.999012293402537,0.0,3.3418409149744424,0.0,0.0,3.008001400488193,0.0,2.8052499186729127,0.0,0.6971923500663659,1.0,3.364203612479475,0.0,3.3261219004218754,0.0
2013-05-27,0.0,2.928730004932663,2.9464418837883493,0.0,3.363864193584468,0.0,0.0,3.363864193584468,1.8065228868914411,0.9747651530932413,4.999002316643242,0.0,3.3409554424913943,0.0,0.0,3.0081113574689464,0.0,2.8058376302182575,0.0,0.7033708690670982,1.0,3.3635467980295557,0.0,3.329240180601616,0.0
2013-05-28,0.0,2.93162811728729,2.947956670619277,0.0,3.366319628110256,0.0,0.0,3.366319628110256,1.811280822341047,0.9743201277479803,4.998992272926083,0.0,3.3400724234636194,0.0,0.0,3.0082220539261817,0.0,2.8064258144780894,0.0,0.709520284423439,0.9999999999999999,3.362889983579638,0.0,3.3323511202549705,0.0
2013-05-29,0.0,2.934484681570502,2.949472463552542,0.0,3.368751615181964,0.0,0.0,3.368751615181964,1.8160823874547842,0.9738752991159177,4.998982162027119,0.0,3.3391918505728104,0.0,0.0,3.008333489638168,0.0,2.8070144711757465,0.0,0.7156396190982235,1.0,3.3622331691297203,0.0,3.335454326588521,0.0
2013-05-30,0.0,2.9372988661803356,2.950989253718201,0.0,3.3711606874026656,0.0,0.0,3.3711606874026656,1.8209277334507141,0.9734306672141225,4.9989719837224085,0.0,3.338313716500658,0.0,0.0,3.008445664383176,0.0,2.8076036000345668,0.0,0.7217278960542873,1.0,3.3615763546798028,0.0,3.338549406808853,0.0
2013-05-31,0.0,2.940069839514827,2.952507032246316,0.0,3.373547377375438,0.0,0.0,3.373547377375438,1.8258170115468988,0.9729862320596636,4.998961737788017,0.0,3.3374380139288524,0.0,0.0,3.008558577939478,0.0,2.8081932007778865,0.0,0.7277841382544659,1.0,3.360919540229885,0.0,3.3416359681225485,0.0
2013-06-01,0.0,2.942796769972011,2.954025790266946,0.0,3.3759122177033545,0.0,0.0,3.3759122177033545,1.8307503729613994,0.9725419936696109,4.998951424000001,0.0,3.336564735539084,0.0,0.0,3.008672230085344,0.0,2.808783273129044,0.0,0.733807368661595,1.0,3.3602627257799678,0.0,3.3447136177361907,0.0
2013-06-02,0.0,2.945478825949926,2.9555455189101494,0.0,3.3782557409894904,0.0,0.0,3.3782557409894904,1.8357279689122783,0.9720979520610336,4.9989410421344225,0.0,3.335693874013043,0.0,0.0,3.008786620599043,0.0,2.8093738168113775,0.0,0.7397966102385096,1.000433147187467,3.35960591133005,0.0,3.3477819628563625,0.0
2013-06-03,0.0,2.948115175846607,2.957066209305987,0.0,3.380578479836921,0.0,0.0,3.380578479836921,1.840749950617597,0.9716541072510009,4.998930591967342,0.0,3.3348254220324214,0.0,0.0,3.0089017492588486,0.0,2.809964831548224,0.0,0.7457508859480458,1.0017238224164202,3.3589490968801323,0.0,3.350840610689649,0.0
2013-06-04,0.0,2.9507049880600906,2.9585878525845173,0.0,3.3828809668487225,0.0,0.0,3.3828809668487225,1.845816469295418,0.9712104592565826,4.998920073274821,0.0,3.3339593722789083,0.0,0.0,3.009017615843029,0.0,2.8105563170629195,0.0,0.7516692187530387,1.0038588761866856,3.3582922824302135,0.0,3.3538891684426324,0.0
2013-06-05,0.0,2.953247430988413,2.9601104398757996,0.0,3.3851637346279686,0.0,0.0,3.3851637346279686,1.850927676163802,0.9707670080948473,4.998909485832919,0.0,3.3330957174341966,0.0,0.0,3.0091342201298588,0.0,2.8111482730788047,0.0,0.7575506316163239,1.006825158998091,3.357635467980295,0.0,3.3569272433218966,0.0
2013-06-06,0.0,2.9557416730296104,2.9616339623098944,0.0,3.3874273157777344,0.0,0.0,3.3874273157777344,1.8560837224408113,0.9703237537828648,4.998898829417699,0.0,3.3322344501799748,0.0,0.0,3.009251561897605,0.0,2.811740699319215,0.0,0.7633941475007369,1.010609521350463,3.356978653530378,0.0,3.3599544425340238,0.0
2013-06-07,0.0,2.9581868825817197,2.9631584110168596,0.0,3.3896722429010957,0.0,0.0,3.3896722429010957,1.861284759344508,0.9698806963377047,4.998888103805219,0.0,3.331375563197935,0.0,0.0,3.0093696409245405,0.0,2.812333595507489,0.0,0.7691987893691131,1.0151988137436285,3.356321839080459,0.0,3.3629703732855987,0.0
2013-06-08,0.0,2.960582228042776,2.9646837771267567,0.0,3.391899048601128,0.0,0.0,3.391899048601128,1.8665309380929531,0.9694378357764357,4.998877308771541,0.0,3.330519049169767,0.0,0.0,3.0094884569889344,0.0,2.8129269613669634,0.0,0.7749635801842882,1.0205798866774152,3.355665024630541,0.0,3.365974642783204,0.0
2013-06-09,0.0,2.9629268778108155,2.9662100517696435,0.0,3.394108265480905,0.0,0.0,3.394108265480905,1.8718224099042091,0.9689951721161278,4.998866444092725,0.0,3.3296649007771633,0.0,0.0,3.00960800986906,0.0,2.8135207966209763,0.0,0.7806875429090977,1.026739590651649,3.3550082101806242,0.0,3.3689668582334233,0.0
2013-06-10,0.0,2.9652200002838764,2.96773722607558,0.0,3.396300426143503,0.0,0.0,3.396300426143503,1.8771593259963377,0.9685527053738497,4.99885550954483,0.0,3.328813110701811,0.0,0.0,3.0097282993431844,0.0,2.814115100992865,0.0,0.7863697005063769,1.0336647761661582,3.354351395730706,0.0,3.3719466268428397,0.0
2013-06-11,0.0,2.967460763859993,2.969265291174626,0.0,3.3984760631919966,0.0,0.0,3.3984760631919966,1.8825418375874003,0.9681104355666714,4.998844504903922,0.0,3.327963671625404,0.0,0.0,3.009849325189583,0.0,2.8147098742059673,0.0,0.7920090759389614,1.0413422937207684,3.353694581280788,0.0,3.374913555818037,0.0
2013-06-12,0.0,2.969648336937202,2.9707942381968397,0.0,3.4006357092294612,0.0,0.0,3.4006357092294612,1.8879700958954593,0.967668362711662,4.998833429946057,0.0,3.3271165762296326,0.0,0.0,3.009971087186523,0.0,2.8153051159836213,0.0,0.7976046921696867,1.0497589938153076,3.3530377668308713,0.0,3.377867252365598,0.0
2013-06-13,0.0,2.97178188791354,2.9723240582722816,0.0,3.402779896858971,0.0,0.0,3.402779896858971,1.8934442521385757,0.9672264868258904,4.9988222844472965,0.0,3.3262718171961856,0.0,0.0,3.010093585112277,0.0,2.8159008260491634,0.0,0.8031555721613882,1.0589017269496024,3.352380952380953,0.0,3.380807323692106,0.0
2013-06-14,0.0,2.973860585187044,2.973854742531011,0.0,3.404909158683602,0.0,0.0,3.404909158683602,1.8989644575348121,0.9667848079264266,4.9988110681837,0.0,3.3254293872067557,0.0,0.0,3.0102168187451155,0.0,2.8164970041259325,0.0,0.8086607388769018,1.0687573436234796,3.351724137931034,0.0,3.3837333770041456,0.0
2013-06-15,0.0,2.9758835971557485,2.9753862821030874,0.0,3.4070240273064285,0.0,0.0,3.4070240273064285,1.9045308633022295,0.9663433260303395,4.998799780931331,0.0,3.3245892789430322,0.0,0.0,3.010340787863309,0.0,2.8170936499372656,0.0,0.8141192152790624,1.079312694336767,3.3510673234811166,0.0,3.386645019508298,0.0
2013-06-16,0.0,2.977850092217691,2.9769186681185706,0.0,3.4091250353305265,0.0,0.0,3.4091250353305265,1.9101436206588904,0.965902041154699,4.998788422466251,0.0,3.3237514850867065,0.0,0.0,3.0104654922451273,0.0,2.8176907632064996,0.0,0.8195300243307058,1.0905546295892907,3.3504105090311986,0.0,3.389541858411149,0.0
2013-06-17,0.0,2.9797592387709066,2.978451891707519,0.0,3.411212715358971,0.0,0.0,3.411212715358971,1.915802880822856,0.965460953316574,4.998776992564514,0.0,3.3229159983194694,0.0,0.0,3.0105909316688435,0.0,2.8182883436569726,0.0,0.8248921889946677,1.1024699998808785,3.3497536945812803,0.0,3.3924235009192802,0.0
2013-06-18,0.0,2.9816102052134337,2.979985943999993,0.0,3.413287599994837,0.0,0.0,3.413287599994837,1.9215087950121885,0.9650200625330336,4.998765491002186,0.0,3.3220828113230123,0.0,0.0,3.010717105912727,0.0,2.8188863910120223,0.0,0.8302047322337832,1.1150456557113564,3.349096880131362,0.0,3.395289554239276,0.0
2013-06-19,0.0,2.9834021599433065,2.9815208161260514,0.0,3.415350221841199,0.0,0.0,3.415350221841199,1.9272615144449494,0.9645793688211477,4.998753917555329,0.0,3.3212519167790235,0.0,0.0,3.010844014755048,0.0,2.8194849049949866,0.0,0.8354666770108881,1.1282684475805527,3.3484400656814453,0.0,3.398139625577719,0.0
2013-06-20,0.0,2.985134271358562,2.983056499215754,0.0,3.417401113501133,0.0,0.0,3.417401113501133,1.9330611903392008,0.9641388721979857,4.998742272,0.0,3.3204233073691944,0.0,0.0,3.0109716579740784,0.0,2.820083885329203,0.0,0.8406770462888176,1.142125225988293,3.347783251231527,0.0,3.4009733221411933,0.0
